dia,S,E,I,R,C,populacao_humana,casos_sintomaticos_acumulados,expostos_acumulados
76,2684.0458120373964,247.27078038550874,730.544084476423,6338.139323100669,0.042808165475725544,9999.999999999996,7068.683407577091,7315.954187962603
77,2670.536408223757,236.59223196448664,703.5205753276515,6389.350784484102,0.0414390086498016,9999.999999999996,7092.871359811754,7329.4635917762425
78,2657.4551411515317,226.52270489809231,677.3593584486115,6438.662795501762,0.04017511760302428,9999.999999999998,7116.022153950374,7342.544858848469
79,2644.7717101351304,217.0330604633604,652.0583392952631,6486.136890106243,0.03900839911769232,9999.999999999996,7138.195229401506,7355.22828986487
80,2632.4579641164396,208.09488830793282,627.612790517539,6531.834357058086,0.037931382212250855,9999.999999999998,7159.447147575625,7367.54203588356
81,2620.4877664188307,199.6805657933276,604.0156067470607,6575.8160610407795,0.036937170301503015,9999.999999999998,7179.83166778784,7379.512233581169
82,2608.8368654753144,191.76330600451206,581.2575469866076,6618.142281533565,0.03601939703491933,10000.0,7199.399828520173,7391.163134524686
83,2597.4827716521363,184.3171953895325,559.3274644093808,6658.872568548951,0.035172185530259206,10000.0,7218.200032958332,7402.517228347864
84,2586.4046402139015,177.31722197272822,538.2125234814466,6698.065614331924,0.03439011074146057,10000.0,7236.27813781337,7413.595359786099
85,2575.583160412439,170.73929505596314,517.8984044164176,6735.779140115181,0.033668164719823625,10000.0,7253.677544531598,7424.41683958756
86,2565.00045062817,164.5602572860701,498.3694950573415,6772.069797028419,0.03300172454604171,10000.0,7270.439292085761,7434.999549371831
87,2554.639959448749,158.75788992493034,479.60907035697386,6806.993080269348,0.03238652272773483,10000.0,7286.602150626321,7445.360040551252
88,2544.4863725342207,153.31091211275714,461.59945969432795,6840.603255658694,0.03181861987292892,10000.0,7302.2027153530225,7455.51362746578
89,2534.5255250899254,148.19897486652596,444.3222023229329,6872.953297720616,0.03129437946449792,10000.0,7317.275500043549,7465.474474910075
90,2524.7443197469365,143.40265050523058,427.758191295029,6904.094838452805,0.03081044457403882,10000.0,7331.853029747834,7475.2556802530635
91,2515.130649634143,138.90341814272432,411.8878062464692,6934.078125976664,0.03036371636606916,10000.0,7345.965932223133,7484.869350365857
92,2505.6733264152804,134.68364583815438,396.69103545992846,6962.951992286637,0.02995133425490033,10000.0,7359.643027746565,7494.326673584719
93,2496.3620130576287,130.72656994409454,382.1475876497323,6990.763829348543,0.029570657587122927,10000.0,7372.911416998276,7503.637986942371
94,2487.1871610960375,127.01627214397747,368.23699393079994,7017.559572829185,0.02921924873240958,10000.0,7385.796566759985,7512.812838903963
95,2478.1399521557814,123.53765462375179,354.9387004474639,7043.383692773002,0.028894857474358663,9999.999999999998,7398.3223932204655,7521.860047844219
96,2469.2122435000574,120.27641377816722,342.2321521458791,7068.279190575895,0.028595406601426912,10000.0,7410.511342721774,7530.787756499943
97,2460.396517372121,117.21901280995586,330.09686817695547,7092.287601640966,0.028318978605683845,9999.999999999998,7422.384469817922,7539.603482627879
98,2451.6858339078594,114.3526535405844,318.51250941580105,7115.4490031357545,0.028063803404214507,10000.0,7433.961512551556,7548.314166092141
99,2443.073787401539,111.66524771428867,307.45893857909266,7137.802026305078,0.02782824700454564,9999.999999999998,7445.26096488417,7556.926212598461
100,2434.5544657153505,109.14538804280038,296.9162734140936,7159.383872827754,0.02761080104151531,9999.999999999998,7456.300146241848,7565.4455342846495
101,2426.1224126318784,106.78231920652424,286.86493342269307,7180.230334738903,0.027410073118586214,10000.0,7467.095268161596,7573.877587368122
102,2417.7725929575863,104.56590899887107,277.2856805712816,7200.37581747226,0.027224777891754114,10000.0,7477.6614980435415,7582.227407042414
103,2409.500360194598,102.48661977392156,268.15965442290474,7219.853365608575,0.027053728838957968,10000.0,7488.01302003148,7590.499639805402
104,2401.301426607385,100.53548033348545,259.4684021123098,7238.694690946819,0.02689583066228788,10000.0,7498.163093059128,7598.698573392615
105,2393.171835520283,98.704058367817,251.19390356755582,7256.930202544344,0.026750072274339076,10000.0,7508.1241061119,7606.828164479717
106,2385.107935690937,96.9844335446205,243.31859236408042,7274.5890384003615,0.026615520323800556,10000.0,7517.907630764442,7614.892064309062
