dia,S,E,I,R,C,populacao_humana,casos_sintomaticos_acumulados,expostos_acumulados
83,4860.7495533827905,125.584048065969,317.2354639459124,4696.430934605325,0.01686658599005543,9999.999999999996,5013.666398551238,5139.2504466172095
84,4850.015935943411,123.84723826234318,307.4006076776104,4718.736218116634,0.016843979200274976,9999.999999999998,5026.136825794244,5149.984064056589
85,4839.3186889703875,122.2411098298937,298.08258886209984,4740.357612337617,0.016823928776410108,9999.999999999998,5038.440201199717,5160.6813110296125
86,4828.656248625428,120.75471351721883,289.25784852045405,4761.331189336897,0.0168061456457195,9999.999999999998,5050.589037857351,5171.343751374572
87,4818.027224948619,119.37797673251951,280.9034383714034,4781.691359947456,0.016790373423681174,9999.999999999996,5062.594798318859,5181.972775051381
88,4807.430381929787,118.10163906383818,272.99706015883044,4801.470918847542,0.016776384717622935,9999.999999999996,5074.467979006372,5192.569618070213
89,4796.864619859525,116.9171917681439,265.51709623983885,4820.701092132489,0.016763977848336636,9999.999999999996,5086.218188372328,5203.135380140475
90,4786.328959700376,115.81682109830884,258.44263241265793,4839.411586788654,0.016752973942410928,9999.999999999996,5097.854219201312,5213.671040299624
91,4775.822529247884,114.7933553216492,251.75347388270953,4857.630641547753,0.016743214353361697,9999.999999999996,5109.384115430463,5224.177470752116
92,4765.3445508773375,113.8402152728786,245.43015518855077,4875.385078661229,0.016734558374379968,9999.999999999996,5120.81523384978,5234.6554491226625
93,4754.894330695076,112.95136827728315,239.45394483722066,4892.700356190416,0.01672688120972127,9999.999999999996,5132.154301027636,5245.105669304924
94,4744.47124893386,112.12128527601539,233.80684533078926,4909.6006204593305,0.016720072175489428,9999.999999999996,5143.40746579012,5255.52875106614
95,4734.074751449988,111.34490098405479,228.47158920259756,4926.108758363356,0.01671403310387489,9999.999999999996,5154.580347565954,5265.925248550012
96,4723.70434219608,110.61757691211291,223.4316316227057,4942.246449269098,0.01670867692784116,9999.999999999996,5165.678080891804,5276.29565780392
97,4713.359576557805,109.93506708615726,218.67114007731755,4958.0342162787165,0.016703926425854186,9999.999999999996,5176.705356356034,5286.640423442195
98,4703.040055455561,109.29348630193985,214.17498157627142,4973.491476666225,0.01669971310855727,9999.999999999996,5187.666458242496,5296.959944544439
99,4692.745420123421,108.68928075664687,209.9287077959132,4988.636591324016,0.016695976231340247,9999.999999999996,5198.5652991199295,5307.254579876579
100,4682.475347487714,108.11920090528592,205.9185385216136,5003.486913085384,0.01669266191856697,9999.999999999996,5209.405451606997,5317.524652512286
101,4672.229546076423,107.58027639548442,202.13134371466595,5018.058833813426,0.01668972238683468,9999.999999999998,5220.190177528091,5327.770453923577
