dia,S,E,I,R,C,populacao_humana,casos_sintomaticos_acumulados,expostos_acumulados
26,6101.603934227327,1502.6355813079188,1413.2274973477563,982.5329871170009,0.36698765612031253,10000.000000000004,2395.760484464757,3898.396065772673
27,5977.776905656042,1477.4275413189,1459.6259200073448,1085.1696330177151,0.3406943956271353,10000.000000000002,2544.79555302506,4022.223094343958
28,5860.172196050623,1448.699086430418,1500.2160786127633,1190.912638906198,0.31642265706607975,10000.000000000002,2691.1287175189614,4139.827803949377
29,5748.534150690032,1417.0284853009073,1535.0873493032914,1299.3500147057712,0.2940170184451448,10000.000000000002,2834.4373640090625,4251.465849309968
30,5642.61106385903,1382.9352178909812,1564.3758400586066,1410.0778781913853,0.2733340071829265,10000.000000000002,2974.4537182499917,4357.38893614097
31,5542.155350321636,1346.8854064227635,1588.255765228256,1522.7034780273475,0.2542411813942725,10000.000000000004,3110.9592432556037,4457.844649678364
32,5446.923756878486,1309.2966914284032,1606.9319112287599,1636.847640464354,0.23661628181005243,10000.000000000002,3243.7795516931137,4553.076243121514
33,5356.677606305993,1270.5426130295948,1620.6330676101047,1752.146713054309,0.22034644890043467,10000.000000000002,3372.779780664414,4643.322393694007
34,5271.18306539564,1230.9565524162479,1629.6063119152489,1868.2540702728654,0.20532750018858617,10000.000000000002,3497.8603821881143,4728.81693460436
35,5190.2114284973495,1190.8352835584838,1634.112049510411,1984.8412384337587,0.1914632631271353,10000.000000000004,3618.9532879441695,4809.7885715026505
36,5113.539407930846,1150.4421804607543,1634.4197209730137,2101.5986906353887,0.1786649592655296,10000.000000000004,3736.0184116084024,4886.460592069154
37,5040.949422857318,1110.0101207356956,1630.8040998002132,2218.236356606777,0.16685063576485734,10000.000000000004,3849.0404564069904,4959.050577142682
38,4972.229878681411,1069.7441219383707,1623.542112247617,2334.4838871326047,0.1559446406198862,10000.000000000004,3958.025999380222,5027.770121318589
39,4907.1754297495745,1029.8237429698804,1612.9101191221512,2450.090708158397,0.14587713822794934,10000.000000000004,4063.000827280548,5092.8245702504255
40,4845.587218984834,990.4052789516649,1599.1816064269037,2564.8258956366,0.13658366220266516,10000.000000000004,4164.007502063503,5154.412781015166
41,4787.273089104271,951.6237743107463,1582.6252379767145,2678.477898608271,0.1280047025689724,10000.000000000004,4261.103136584986,5212.726910895729
42,4732.047761154834,913.5948754246414,1563.503228555013,2790.8541348655144,0.12008532469611889,10000.000000000004,4354.357363420528,5267.952238845166
43,4679.732977227467,876.4165410730715,1542.0700009449902,2901.7804807544726,0.1127748175284747,10000.0,4443.850481699463,5320.267022772533
44,4630.157605323553,840.1706261472375,1518.5710943179324,3011.1006742112786,0.10602636886164517,10000.000000000002,4529.6717685292115,5369.842394676447
45,4583.157705411734,804.924351585041,1493.2422950706143,3118.6756479326123,0.09979676558454326,10000.000000000002,4611.917943003226,5416.842294588266
46,4538.576556694521,770.7316713334582,1466.3089643397532,3224.38280763227,0.0940461169679463,10000.000000000004,4690.691771972023,5461.423443305479
47,4496.264646977608,737.6345452810239,1437.985539147446,3328.115268593924,0.08873759922763959,10000.000000000002,4766.10080774137,5503.735353022392
48,4456.079625783836,705.6641255406554,1408.4751865047322,3429.781062170779,0.08383721972647866,10000.000000000002,4838.256248675511,5543.920374216164
49,4417.886223468799,674.8418621764353,1377.9695918728773,3529.3023224818903,0.07931359930545866,10000.000000000002,4907.271914354767,5582.113776531201
50,4381.556139074276,645.1805334332325,1346.6488651999018,3626.6144622925913,0.07513777134996641,10000.0,4973.263327492493,5618.443860925724
51,4346.967900002345,616.6852047176583,1314.6815493537958,3721.665345926203,0.07128299630455294,10000.000000000002,5036.3468952799985,5653.032099997655
52,4314.006696815958,589.3541199634237,1282.2247171987613,3814.4144660218594,0.06772459044848822,10000.000000000002,5096.639183220621,5685.993303184042
53,4282.56419658254,563.1795285638071,1249.4241448364025,3904.8321300172524,0.0644397678356767,10000.000000000002,5154.256274853655,5717.43580341746
54,4252.53833819013,538.1484507394653,1216.4145496848182,3992.898661385589,0.06140749438680972,10000.000000000002,5209.313211070407,5747.46166180987
55,4223.833112995943,514.2433840037254,1183.3198831153975,4078.603619884937,0.05860835319944622,10000.000000000004,5261.923503000335,5776.166887004057
